 ,1,2,3,4,5,6
215800,-134.1933,389.7284,-361.1609,-127.9927,-151.8228,204.1595
215820,-134.409,384.3228,-369.164,-131.3043,-151.2176,203.3245
215840,-136.3935,388.2032,-373.9536,-125.9421,-153.6955,201.9059
215860,-153.0766,399.3013,-366.4586,-141.2025,-156.9656,193.7558
215880,-153.807,399.3008,-362.2624,-142.155,-158.2502,200.6577
215900,-134.3625,390.0265,-373.3813,-130.6258,-157.0983,190.6653
215920,-172.6893,407.0469,-373.0425,-138.0469,-148.0729,180.7997
215940,-161.2679,399.6545,-386.3312,-148.5545,-172.2304,178.0846
215960,-143.1687,405.7332,-390.9806,-147.9246,-177.1501,185.1362
215980,-123.6045,397.9033,-394.2924,-156.2099,-187.254,176.6574
216000,-162.336,408.8047,-394.5774,-150.4968,-175.773,165.739
216020,-166.556,412.8709,-388.8653,-160.9626,-184.5396,165.1244
216040,-145.776,407.4582,-390.4476,-163.2003,-197.0775,156.6181
216060,-151.5624,400.9479,-379.1578,-156.2807,-189.0166,145.5326
216080,-168.1291,407.6049,-373.4099,-156.8425,-180.7991,146.1552
216100,-174.1158,411.287,-368.9675,-165.8049,-179.7722,135.3721
216120,-157.5632,403.2246,-372.5045,-176.0028,-191.351,133.9566
216140,-161.0114,415.759,-382.5633,-176.3992,-196.2074,142.2248
216160,-152.946,403.569,-382.9573,-186.512,-204.7383,135.6405
216180,-139.0528,407.7335,-387.1779,-170.8288,-206.24,131.7863
216200,-120.0133,401.3242,-384.8727,-185.7675,-227.6306,130.6698
216220,-149.8438,405.4972,-374.1233,-161.03,-208.0794,121.1105
216240,-117.4552,392.7123,-374.0642,-168.0229,-220.064,126.8321
216260,-98.9831,391.4096,-366.6,-165.9951,-228.8764,129.2621
216280,-93.2652,391.9938,-354.8589,-149.4748,-229.1808,121.5233
216300,-76.1534,394.4373,-352.9426,-150.2252,-232.7539,126.0077
216320,-83.8521,391.5372,-352.4013,-138.6824,-226.636,118.7335
216340,-81.1291,387.4073,-339.3969,-130.0117,-220.7041,119.4919
216360,-75.5067,393.1734,-349.3076,-133.8018,-226.9738,116.4128
216380,-79.7169,393.9624,-342.8194,-147.2167,-231.8864,122.6578
216400,-54.2324,389.7453,-333.3522,-131.1281,-230.8036,115.6999
216420,-60.5849,391.5249,-325.43,-152,-227.4653,125.171
216440,-34.7551,384.3171,-334.6961,-151.9345,-236.1379,123.7758
216460,-31.7735,379.123,-326.5834,-145.5538,-231.8414,121.714
216480,-30.9072,389.6125,-328.0712,-168.7466,-235.9448,132.2481
216500,-5.4142,376.6517,-322.4886,-182.7906,-254.2885,127.7245
216520,-50.1994,376.4486,-301.9112,-182.2619,-223.8692,125.1906
216540,-19.1292,374.7734,-312.1341,-178.5481,-235.6273,129.9175
216560,-17.3196,365.9111,-304.4951,-160.4253,-226.0511,131.9615
216580,0.5599,375.565,-305.1518,-169.2633,-236.8668,135.145
216600,4.7937,368.6337,-292.609,-145.3251,-233.2346,137.7678
216620,24.1217,363.9798,-300.7093,-127.7776,-236.9523,142.48
216640,18.0038,362.7869,-297.7694,-130.9664,-233.4701,154.2642
216660,36.6796,362.6621,-289.3127,-111.5653,-233.401,150.9759
216680,32.5394,360.4391,-282.1995,-112.3794,-234.0715,156.2971
216700,53.4593,353.9692,-281.0077,-112.8247,-234.8059,157.5236
216720,52.861,361.2697,-282.0621,-125.9825,-237.9503,168.2262
216740,45.12,350.6482,-273.2077,-118.3727,-230.0568,165.1472
216760,39.2732,364.466,-268.463,-123.4726,-228.2956,170.2355
216780,67.865,357.2578,-280.8073,-150.0228,-249.886,173.9099
216800,63.5187,352.4786,-274.6657,-150.8311,-232.0888,171.2181
216820,55.6233,348.0732,-268.6669,-154.2405,-223.9131,174.1598
216840,76.4969,345.7101,-271.2189,-147.9697,-227.557,171.6611
216860,68.3753,347.8809,-269.7643,-173.1015,-225.5101,185.8915
216880,71.106,350.5402,-271.2594,-176.3875,-223.6798,181.9909
216900,67.2738,349.4745,-268.5648,-186.7517,-219.4459,185.0718
216920,79.2374,353.5943,-261.745,-214.063,-227.3305,188.8523
216940,91.0917,340.8499,-272.7862,-213.3209,-227.7366,198.2466
216960,86.3544,329.1553,-274.666,-219.7141,-221.198,202.928
216980,75.3512,338.1724,-263.1966,-244.6826,-221.2046,200.4925
217000,85.9624,334.3096,-269.9344,-242.6455,-217.6281,209.9454
217020,40.1069,345.2041,-256.1472,-257.077,-205.136,207.8004
217040,65.6024,329.5881,-264.427,-256.3093,-202.0424,222.1038
217060,56.2251,323.1603,-264.3224,-250.8002,-190.1621,229.8581
217080,87.3148,321.9194,-260.9082,-260.9725,-206.0833,229.3147
217100,63.9231,325.4607,-256.6166,-253.5502,-193.9975,230.979
217120,79.0806,324.4499,-253.4668,-263.886,-206.5117,227.308
217140,78.9885,322.3719,-265.436,-255.4838,-204.0785,239.4857
217160,45.2582,326.2703,-259.5745,-264.3454,-189.6971,240.5064
217180,82.2904,305.4761,-268.7009,-245.2053,-191.0622,246.1592
217200,71.9219,314.7235,-257.2466,-260.3887,-200.7323,247.7947
217220,89.7595,318.2673,-269.0557,-269.7111,-199.1992,254.664
217240,73.4558,315.9836,-268.8455,-271.7858,-192.661,254.7017
217260,80.2499,313.3003,-266.7147,-264.8513,-184.905,271.6879
217280,85.8522,317.4833,-270.9776,-288.0349,-202.1316,259.8323
217300,84.4424,327.3746,-269.9871,-276.3915,-191.1281,256.4977
217320,111.5586,304.7581,-277.9061,-268.5212,-198.3491,259.4142
217340,94.0997,322.5373,-276.4025,-288.5189,-200.0067,265.1195
217360,80.6667,326.9011,-265.1194,-284.5138,-190.5336,266.4593
217380,103.4129,303.7969,-277.8604,-263.58,-187.4039,266.8666
217400,77.2317,317.5056,-279.8835,-273.8359,-182.2268,270.8425
217420,84.4639,312.6997,-278.3176,-282.3987,-188.6271,272.3014
217440,88.3631,324.5486,-267.6844,-276.0987,-191.9647,268.9836
217460,69.6014,323.8489,-279.3853,-294.1358,-191.32,269.3344
217480,88.1554,316.052,-294.7732,-292.7869,-191.6059,282.6555
217500,89.525,326.215,-291.6557,-300.2576,-195.7876,280.0126
217520,74.7313,313.8518,-281.486,-288.0694,-181.111,274.2806
217540,75.4143,327.7249,-276.8635,-297.4275,-181.6556,290.6567
217560,62.0829,333.0206,-289.8664,-296.1263,-178.2182,288.9319
217580,50.5174,333.0994,-279.7724,-314.2895,-181.4382,280.6864
217600,63.6063,327.5023,-289.2249,-282.7167,-167.7139,294.959
217620,49.398,337.8875,-276.6802,-311.068,-178.8505,274.2494
217640,50.4154,325.6959,-286.8873,-298.9106,-170.3768,280.7261
217660,35.9355,335.5956,-288.6991,-289.7272,-156.2437,294.8197
217680,66.0739,328.1403,-295.9991,-307.2816,-177.7536,297.6892
217700,62.0957,315.8669,-304.6813,-286.5327,-165.3535,303.2392
217720,43.8981,330.3801,-304.0708,-289.3779,-163.6542,303.4483
217740,71.3928,321.1407,-303.643,-288.8107,-168.2339,303.059
217760,42.4145,336.6793,-297.3476,-275.3651,-152.6436,303.7777
217780,70.604,325.552,-309.7333,-277.1159,-168.0075,305.0524
217800,74.2113,327.0679,-313.5059,-276.9131,-167.3873,313.1417
217820,49.405,336.4178,-302.4038,-284.5681,-178.336,298.3596
217840,78.4036,322.4388,-325.7421,-276.1711,-164.3736,317.3045
217860,59.3527,325.1866,-318.4127,-265.0462,-167.612,305.9159
217880,59.9914,334.5868,-313.9272,-286.8326,-173.4486,316.6311
217900,70.3116,327.9689,-328.7604,-272.4652,-173.391,320.3361
217920,71.1198,321.794,-333.5068,-262.6688,-164.27,312.3011
217940,32.9447,341.9654,-317.6333,-262.5033,-151.362,319.9738
217960,60.8583,326.0898,-319.934,-268.7528,-171.6277,322.5835
217980,53.2456,313.4008,-325.2313,-261.9924,-158.966,328.0742
218000,27.2775,320.26,-333.1961,-264.6981,-157.1446,323.5702
218020,39.276,325.653,-333.6132,-265.3476,-168.3798,325.1994
218040,51.4681,314.5406,-328.1142,-271.1591,-179.3542,321.9438
218060,65.6266,293.7433,-331.9397,-237.1955,-157.0736,328.9196
218080,9.2972,328.6632,-325.6458,-249.236,-150.5465,333.0911
218100,43.0273,307.0495,-339.9099,-243.6893,-164.5559,329.5092
218120,17.4497,306.2016,-331.6535,-235.1751,-148.2694,334.2481
218140,28.4105,315.1754,-330.2418,-216.426,-153.2113,335.5826
218160,2.4487,327.9229,-321.4183,-230.1638,-152.7513,317.5903
218180,-7.9304,319.8271,-327.6824,-216.7682,-138.7699,333.5583
218200,12.9658,313.7773,-339.9985,-219.1357,-152.8059,338.3169
218220,19.5096,306.3597,-338.0815,-215.6484,-154.9216,338.4856
218240,4.0897,304.3217,-328.7469,-204.0117,-142.6587,340.4875
218260,-41.551,322.0076,-322.7522,-204.2424,-125.6132,336.2802
218280,9.9964,319.3195,-337.1427,-204.5967,-155.5078,341.6521
218300,-36.3835,324.3368,-332.6031,-203.3135,-131.0418,339.5959
218320,-19.3941,322.4662,-336.2002,-208.294,-147.786,334.3936
218340,-1.6269,318.6341,-341.33,-199.0635,-157.9651,343.7214
218360,-28.5735,325.6954,-332.3963,-176.7754,-134.068,351.2621
218380,-18.4,337.9255,-334.9624,-199.5001,-149.1255,345.9108
218400,-15.0762,334.684,-342.7386,-199.9146,-156.1317,339.7381
218420,-31.5084,330.1237,-347.0928,-190.4463,-138.8013,344.5389
218440,-45.8205,337.8219,-332.3772,-176.1774,-126.7502,341.9324
218460,-33.8243,360.4473,-322.7318,-199.5131,-154.7784,330.9343
218480,-35.6513,336.3529,-335.6894,-185.9635,-137.8218,349.687
218500,-41.5599,341.612,-346.785,-198.2369,-149,349.6981
218520,-40.1794,342.8527,-357.4935,-190.0368,-154.9929,341.6302
218540,-40.298,343.6489,-350.5339,-189.9452,-154.7516,350.7793
218560,-72.0533,352.4404,-335.8261,-183.1351,-131.9215,341.4656
218580,-29.4138,348.5005,-346.0602,-179.8801,-150.118,344.764
218600,-27.6805,354.4009,-345.8929,-187.9651,-157.2731,348.4962
218620,-44.1678,350.9853,-351.7334,-185.4037,-143.8292,351.5645
218640,-37.4827,327.0184,-361.6661,-183.7805,-151.813,348.2199
218660,-78.1249,336.0932,-355.2736,-174.9756,-137.038,341.4591
218680,-73.428,336.3148,-348.4986,-166.8335,-135.6782,349.9391
218700,-74.5291,356.1989,-333.6386,-186.5593,-139.823,336.9427
218720,-39.3952,353.3329,-355.049,-175.1635,-159.3278,342.3653
218740,-54.2722,353.8154,-352.6806,-167.5666,-143.3885,354.9872
218760,-84.2085,370.2147,-335.4536,-165.1676,-137.334,343.4908
218780,-77.9164,366.0787,-338.9247,-170.5365,-143.2572,347.8706
218800,-82.6851,361.8499,-334.8448,-150.4189,-128.9998,352.0955
218820,-86.3373,360.6838,-347.6289,-163.4452,-139.6469,345.7693
218840,-60.6764,370.806,-357.0425,-162.1756,-164.6,350.8221
218860,-64.4395,354.8848,-357.4418,-143.8936,-150.6278,350.5959
218880,-69.6553,365.6185,-347.523,-159.2488,-160.1518,352.0096
218900,-75.7954,359.9818,-352.8192,-146.9222,-150.9427,354.2963
218920,-80.0181,366.6123,-347.6117,-148.8191,-150.7814,355.5513
218940,-72.6263,369.2608,-360.5319,-139.1276,-152.7211,352.8041
218960,-68.8916,379.2038,-345.6896,-156.4896,-162.5312,350.1043
218980,-89.2718,375.1214,-334.7051,-142.8637,-151.3398,347.0475
219000,-109.5051,371.2462,-342.4525,-125.059,-131.8392,346.2741
219020,-101.6366,380.8422,-343.4142,-140.7109,-141.1019,349.4445
219040,-118.0633,384.0753,-338.819,-134.9959,-133.3153,344.5674
219060,-114.2097,381.896,-341.7378,-153.1564,-144.3658,350.8914
219080,-107.6468,387.5017,-352.0425,-159.8477,-154.4019,361.2242
219100,-133.6695,387.8445,-344.2393,-165.941,-157.7858,342.2592
219120,-103.5442,354.4466,-361.3769,-165.1195,-148.0123,340.2891
219140,-94.9752,373.1149,-356.2146,-171.2272,-163.276,350.5025
219160,-135.1245,378.468,-340.1349,-181.2965,-156.4911,349.5046
219180,-107.2509,363.4452,-346.3036,-173.6287,-160.1887,352.8653
219200,-117.2134,371.2199,-334.2812,-191.8961,-157.8439,352.8112
219220,-113.3266,367.7283,-342.3149,-178.3064,-149.209,353.0645
219240,-133.1454,371.3027,-339.1893,-184.4725,-148.0941,353.4381
219260,-120.893,379.4169,-340.196,-180.2626,-152.0893,354.8063
219280,-118.6715,373.9974,-338.7206,-199.5341,-164.0001,353.3249
219300,-121.0101,375.894,-344.7756,-192.7428,-159.7933,357.201
219320,-157.8895,388.8999,-345.9152,-202.6257,-154.3477,358.1124
219340,-166.9299,391.8853,-339.9839,-206.5912,-152.1712,361.1129
219360,-160.3615,398.4961,-336.7603,-218.1468,-156.9628,357.4937
219380,-167.2945,399.4971,-324.5169,-220.3593,-156.3325,357.0228
219400,-145.7454,387.4579,-335.5257,-217.8973,-161.9078,359.6134
219420,-151.1188,394.1199,-334.4755,-235.1655,-169.7354,366.9892
219440,-135.7578,385.2271,-338.5876,-228.8434,-174.6586,368.0667
219460,-127.7395,392.1716,-332.131,-237.6253,-187.938,356.7478
219480,-156.7504,397.7303,-334.7332,-232.1762,-165.5794,352.4361
219500,-152.4708,395.4999,-337.0955,-230.0608,-169.2207,354.8271
219520,-167.6341,399.0998,-341.3489,-226.4227,-158.0782,352.3098
219540,-194.2282,414.5063,-335.2625,-223.2597,-154.9542,341.7758
219560,-190.2518,416.0871,-337.6868,-230.2449,-156.0186,348.6431
219580,-178.3327,398.8091,-346.9919,-214.9121,-150.5407,356.6786
219600,-182.4549,419.0911,-346.279,-226.3737,-158.6803,350.576
219620,-191.1225,402.9501,-358.0502,-234.5483,-154.216,356.2786
219640,-170.8805,396.4267,-358.5938,-222.0002,-164.5005,349.6729
219660,-174.4868,396.8015,-351.6768,-236.0542,-174.8087,352.0477
219680,-163.5466,389.4755,-356.3411,-226.9098,-170.1151,345.8179
219700,-173.6516,405.4123,-347.2188,-221.8869,-166.9163,332.533
219720,-166.4174,396.552,-360.0377,-229.0943,-174.5229,347.8066
219740,-156.763,393.0594,-349.1371,-230.4443,-177.7881,340.5883
219760,-187.287,391.459,-347.325,-218.8917,-158.1738,359.5207
219780,-178.7632,390.6862,-342.1079,-236.3403,-173.0148,357.4808
219800,-169.5841,392.6001,-353.2155,-226.5195,-174.2624,347.7675
219820,-169.9592,393.7975,-341.3529,-225.7601,-169.9549,350.8793
219840,-164.4619,394.8271,-337.0957,-235.4112,-186.0758,345.8493
219860,-199.0522,386.9548,-339.856,-236.3075,-162.2107,352.8697
219880,-185.2297,397.7888,-336.5722,-241.8188,-178.6326,347.3292
219900,-175.368,387.8075,-335.2884,-238.2631,-191.3522,343.3352
219920,-157.9323,392.2433,-335.5901,-221.1382,-181.5029,345.1633
219940,-160.989,389.5043,-338.5549,-234.5277,-186.2291,353.4393
219960,-177.8801,388.7169,-328.24,-229.1453,-171.7278,348.5586
219980,-182.3126,398.1429,-329.5667,-224.3603,-175.1886,346.0428
220000,-180.7182,388.2881,-330.9803,-223.4856,-176.9851,338.7204
220020,-191.0663,390.6316,-329.7491,-223.2404,-167.2462,333.9571
220040,-197.5156,394.7231,-324.8882,-225.2975,-167.8468,339.8492
220060,-187.037,391.9663,-319.799,-218.0588,-170.0129,337.8617
220080,-157.7921,383.5188,-325.946,-232.8332,-188.0936,347.6288
220100,-186.7475,383.2682,-326.507,-237.1501,-178.4399,343.432
220120,-179.1786,378.8479,-334.386,-220.3796,-174.1316,342.8325
220140,-174.9092,379.1122,-334.2674,-221.9633,-173.6861,343.9089
220160,-170.6138,388.8885,-323.4646,-219.2709,-176.69,340.1618
220180,-203.6166,399.4658,-322.8319,-230.6952,-161.5744,336.9648
220200,-194.4488,385.3989,-322.7664,-215.1933,-155.8162,338.5183
220220,-181.7461,388.2457,-333.0701,-203.3517,-160.7563,338.7678
220240,-196.6235,389.0798,-322.4364,-237.2691,-169.1217,336.1324
220260,-170.6471,387.0335,-333.2848,-217.3734,-164.6923,343.1596
220280,-174.8556,388.0022,-337.2416,-223.3426,-167.9079,333.3159
220300,-188.4237,394.0768,-351.7401,-236.1914,-177.086,346.8114
220320,-172.5081,377.1328,-340.895,-229.5979,-175.8627,338.6293
220340,-174.6329,385.8485,-331.0246,-240.6925,-177.5686,338.395
220360,-208.941,388.1057,-331.7098,-237.3988,-163.1942,338.5378
220380,-172.7811,375.5977,-341.9798,-224.9343,-163.2596,339.4728
220400,-191.6607,383.3794,-336.696,-232.4593,-162.712,338.9718
220420,-170.1646,378.8656,-338.7059,-232.0141,-175.3587,346.5606
220440,-169.8745,382.8743,-339.8413,-236.11,-174.7022,344.729
220460,-166.142,381.8519,-342.6804,-235.4884,-178.5586,348.0187
220480,-173.9854,375.8075,-339.4784,-239.1004,-178.4262,344.3484
220500,-144.5383,377.3057,-337.2039,-240.1435,-187.3168,339.2253
220520,-160.6384,381.9811,-338.1044,-242.8836,-182.0101,338.2328
220540,-141.2614,374.9704,-345.6686,-250.03,-191.116,337.3381
220560,-147.792,380.1866,-339.6772,-258.2464,-196.8511,330.3295
220580,-147.8937,386.3229,-341.9928,-259.6866,-200.915,340.005
220600,-149.3626,394.3474,-336.6407,-255.1099,-200.3265,348.8415
220620,-134.1086,375.7927,-337.6174,-246.296,-192.2561,331.6295
220640,-137.6895,386.4329,-337.7456,-259.5907,-199.717,335.8955
220660,-148.5578,391.8762,-333.0868,-258.9215,-196.2051,337.6032
220680,-167.1805,383.5746,-332.4631,-244.7505,-177.5352,337.1821
220700,-161.0303,398.4183,-321.8929,-259.9642,-197.4332,331.0616
220720,-172.7246,405.2744,-332.1742,-253.0461,-191.8847,332.6688
220740,-147.261,390.0006,-330.6944,-261.9761,-199.0991,333.7853
220760,-157.575,387.7503,-329.0937,-251.3278,-180.667,334.9352
220780,-194.3756,393.1446,-323.3845,-240.0164,-166.1193,318.6665
220800,-165.8112,401.6234,-320.9246,-247.671,-190.995,332.0691
220820,-169.3716,398.969,-326.9544,-251.785,-179.04,326.0786
220840,-148.6635,389.4881,-333.1746,-258.6626,-187.1858,332.8557
220860,-185.4871,396.2251,-325.7372,-257.9213,-178.1705,328.9202
220880,-149.0398,396.612,-336.025,-269.5594,-204.1647,327.6295
220900,-152.8268,392.8162,-342.4763,-259.4187,-190.6381,330.5866
220920,-169.7847,401.4426,-333.6742,-250.4168,-182.3888,326.1845
220940,-151.5818,385.8695,-335.2808,-251.8969,-179.8334,330.7306
220960,-160.3354,391.8811,-334.9427,-255.6718,-178.3023,335.7266
220980,-148.3838,388.3951,-331.498,-245.8922,-183.4575,336.0966
221000,-154.7999,387.627,-337.218,-260.1532,-187.6514,335.6034
221020,-165.7667,390.416,-341.78,-254.0493,-183.4796,337.3033
221040,-135.4707,395.9016,-339.0417,-263.9634,-196.5598,330.9597
221060,-165.7787,400.9106,-332.7451,-269.2281,-194.7595,329.9207
221080,-139.1453,394.3343,-329.8267,-271.3234,-201.0278,329.4747
221100,-153.1933,390.8201,-334.7972,-270.4735,-195.693,328.8953
221120,-141.3396,391.3071,-335.816,-270.7172,-198.8685,327.9613
221140,-165.0527,397.6716,-333.5783,-260.5226,-188.4999,332.6086
221160,-130.1404,373.7656,-340.0134,-257.3676,-183.1528,325.5003
221180,-174.0559,401.5115,-326.0995,-253.4979,-183.0342,319.6478
221200,-178.022,407.6616,-335.7525,-252.4201,-178.3408,335.1512
221220,-179.9136,399.1617,-332.0242,-249.2458,-167.3368,325.4641
221240,-174.5986,405.7459,-335.5764,-251.9278,-179.4386,331.3913
221260,-165.3871,396.1998,-335.3745,-256.6418,-179.5219,325.4979
221280,-186.2604,401.9674,-330.1857,-254.5614,-175.0863,328.1208
221300,-158.4728,399.2384,-338.8928,-260.7685,-184.0902,329.0042
221320,-136.3403,379.8781,-333.2438,-269.2035,-198.1924,322.9236
221340,-144.524,382.4367,-337.0718,-263.2531,-190.1586,334.8509
221360,-148.3487,384.1442,-337.4494,-248.8492,-180.29,327.6579
221380,-145.3516,387.8486,-339.3158,-257.7007,-185.0593,330.9716
221400,-153.1482,389.225,-332.675,-254.2616,-176.8641,323.7735
221420,-144.5752,393.7177,-330.3685,-250.8386,-179.5763,331.9789
221440,-169.4378,394.9097,-327.5654,-255.649,-176.2698,325.3166
221460,-134.0169,404.6779,-329.5058,-271.6926,-206.1172,327.9472
221480,-151.5856,396.3747,-334.1678,-257.0679,-183.6839,334.5311
221500,-137.0493,398.9438,-326.2845,-268.7342,-201.1976,323.1198
221520,-127.9895,386.4686,-327.79,-260.9752,-198.3328,335.4988
221540,-134.6926,402.446,-326.158,-282.232,-200.639,333.2108
221560,-133.5926,401.4893,-320.024,-275.7924,-196.0597,326.8658
221580,-101.5562,392.5543,-320.497,-284.9456,-213.616,343.5893
221600,-59.2309,399.8459,-330.7012,-300.3235,-251.6319,348.9988
221620,-34.8421,392.8662,-319.0502,-308.1588,-251.3795,343.0418
221640,-73.6099,405.8512,-325.4722,-291.7935,-241.618,335.4454
221660,-77.7304,406.3547,-330.5481,-297.1695,-240.271,334.0275
221680,-74.8829,403.8737,-328.5588,-292.2474,-240.8694,336.0207
221700,-90.8878,400.0044,-332.2471,-287.7326,-223.7967,342.6869
221720,-77.9561,403.8778,-329.4235,-308.0909,-242.0815,337.258
221740,-59.5099,392.1455,-341.8419,-296.7586,-240.893,348.7973
221760,-79.7994,400.3385,-332.6815,-285.1934,-224.5659,343.0409
221780,-87.7604,408.6301,-337.5247,-296.3676,-234.9866,335.024
221800,-85.0724,408.6417,-340.5588,-288.3647,-228.6794,337.2406
221820,-75.1379,404.1949,-338.947,-284.5709,-234.7068,331.7117
221840,-84.3665,417.1933,-333.9981,-299.2729,-238.8128,333.286
221860,-86.2041,406.5425,-335.0948,-276.325,-223.3224,337.5175
221880,-75.3372,414.1033,-334.9293,-293.4273,-234.8842,336.7068
221900,-81.0654,406.716,-339.8473,-283.8047,-230.6227,334.161
221920,-73.4568,404.8161,-339.933,-282.9022,-224.3251,342.9944
221940,-92.2565,418.9777,-329.2668,-275.636,-219.7968,333.1372
221960,-98.1956,414.8446,-336.267,-278.1318,-217.3242,333.4134
221980,-82.2266,411.3843,-338.8652,-274.6326,-222.3443,336.6734
222000,-100.5135,420.4783,-333.907,-277.747,-216.9539,330.944
222020,-60.2609,402.3762,-343.836,-271.3764,-222.8742,346.7737
222040,-97.9795,406.2244,-341.4611,-280.8238,-217.0591,350.3626
222060,-73.2054,412.7484,-345.6719,-290.3028,-235.7068,335.6254
222080,-64.6912,400.3968,-344.843,-280.6732,-223.9031,344.7199
222100,-90.5586,407.6195,-336.7702,-276.554,-218.4239,335.3252
222120,-80.2967,409.2386,-335.7902,-280.4538,-216.8664,333.4954
222140,-89.2573,405.8818,-341.3147,-266.3948,-206.0637,340.4483
222160,-87.4308,405.4154,-341.1829,-278.5143,-214.0693,336.4713
222180,-85.8365,407.0996,-338.7679,-275.5777,-212.8137,329.6943
222200,-88.5906,408.6148,-337.1154,-271.9507,-215.3316,336.4734
222220,-80.0766,408.816,-339.7196,-261.4685,-205.5659,336.2073
222240,-108.7796,416.3986,-332.2958,-266.2215,-200.6424,321.4695
222260,-100.7217,418.1135,-338.1482,-270.3343,-203.4064,336.7948
222280,-77.7259,414.1511,-341.9688,-270.8856,-219.2251,332.6798
222300,-105.5514,410.4464,-332.4445,-272.8833,-201.9659,333.505
222320,-74.8844,417.5998,-333.7343,-263.5725,-220.7258,329.2122
222340,-89.9814,412.9998,-321.1676,-268.6539,-210.1496,332.0488
222360,-84.8316,410.9994,-333.501,-266.0786,-208.7663,334.4612
222380,-81.329,425.9773,-322.4869,-274.993,-222.6681,328.4171
222400,-80.0258,408.3993,-331.8958,-257.7186,-202.0794,331.5345
222420,-112.5536,435.4975,-329.3651,-278.6765,-211.4312,333.7153
222440,-108.3152,427.2025,-326.3575,-266.6464,-204.6157,331.5641
222460,-95.5509,423.3643,-330.9668,-268.699,-210.5403,334.8817
222480,-79.7527,423.6655,-330.33,-268.7964,-216.6369,333.6104
222500,-93.0855,427.7424,-333.7138,-265.4375,-203.3423,339.05
222520,-91.1942,417.4557,-334.3096,-252.2065,-198.3075,334.0847
222540,-92.6016,434.8617,-342.6968,-260.6854,-195.696,339.1093
222560,-92.2004,436.4202,-332.4961,-273.3782,-211.777,333.6123
222580,-61.7366,422.2473,-331.8478,-265.5404,-223.9301,332.3421
222600,-71.9294,432.087,-338.5713,-267.1093,-221.3959,333.935
222620,-63.8027,427.5558,-337.5747,-254.6695,-212.1295,333.5985
222640,-84.8489,437.6546,-325.5255,-252.6896,-203.5549,321.0249
222660,-74.5114,441.101,-333.3316,-263.9144,-222.412,329.3582
222680,-69.9171,432.0243,-327.089,-264.8745,-215.3378,332.0907
222700,-82.607,422.2169,-323.8821,-243.8395,-193.8406,324.8629
222720,-81.7079,434.7117,-316.3138,-254.7439,-203.9343,325.4513
222740,-71.8586,438.6187,-324.623,-269.7191,-216.3654,330.0089
222760,-60.7644,434.5828,-324.7112,-250.4888,-214.4564,330.4039
222780,-77.1387,432.0329,-316.2657,-252.6668,-207.4008,321.1299
222800,-68.407,436.8421,-320.6664,-248.9604,-204.2312,330.8825
222820,-67.9197,435.0633,-316.8276,-247.8024,-206.9113,325.8076
222840,-53.8257,424.8347,-324.1374,-242.5726,-209.1272,325.1692
222860,-84.5693,443.054,-314.3908,-250.9205,-203.5309,321.5867
222880,-47.7754,425.4583,-325.8253,-239.5845,-203.3574,332.751
222900,-67.2901,430.9856,-321.2631,-241.5132,-207.2625,319.5002
222920,-88.4854,436.3293,-318.9531,-253.8927,-199.6016,320.0942
222940,-50.6518,422.9885,-328.8068,-237.7,-209.4711,320.312
222960,-72.4271,432.5863,-332.2479,-252.368,-209.3893,327.6408
222980,-48.4639,423.0188,-327.5466,-240.1707,-209.1746,315.7903
223000,-72.8736,433.2851,-324.3334,-240.616,-206.2538,316.0352
223020,-71.1678,440.7421,-325.1686,-231.6626,-204.2655,320.9196
223040,-48.102,441.3016,-329.4059,-233.3932,-212.1243,321.8467
223060,-50.4344,434.5552,-331.6801,-232.9813,-212.4541,321.2719
223080,-73.194,431.6186,-325.3208,-231.6145,-201.0797,323.2974
223100,-84.015,442.5659,-318.6492,-232.8847,-199.8529,322.6818
223120,-82.1783,441.2465,-328.7806,-225.7646,-203.5156,322.0351
223140,-51.2779,414.6738,-331.1668,-217.299,-196.6168,310.2434
223160,-67.4763,433.6505,-324.7997,-221.0911,-198.76,318.4553
223180,-75.506,421.446,-325.8993,-198.2762,-180.679,322.739
223200,-62.5195,437.0987,-326.0097,-219.5471,-207.6389,320.6855
223220,-73.3,435.0582,-319.6841,-223.9921,-201.431,321.7297
223240,-71.8636,429.6335,-320.506,-198.9738,-186.872,315.4254
223260,-64.6075,430.1825,-321.0322,-220.1622,-198.4758,323.0417
223280,-56.822,423.1348,-323.0142,-199.7053,-188.3963,315.2909
223300,-68.7365,428.5858,-312.3298,-195.1961,-190.2705,317.3752
223320,-78.7719,433.5857,-315.6288,-208.3433,-185.5658,315.6342
223340,-54.7769,420.1776,-318.3218,-202.1138,-188.6347,309.8865
223360,-70.037,424.9203,-315.0122,-197.2784,-181.8908,321.7791
223380,-61.5063,420.5998,-317.0163,-207.8472,-188.6194,310.608
223400,-44.5018,417.9677,-325.2194,-191.647,-191.5975,314.3577
223420,-70.1343,431.1388,-326.2556,-201.3852,-194.4732,317.5988
223440,-41.6463,415.9105,-331.6519,-203.9824,-196.6156,321.1628
223460,-44.2814,422.8827,-338.175,-189.8977,-195.7251,319.822
223480,-52.4494,403.9314,-331.2878,-189.7334,-188.3267,311.7658
223500,-42.0554,417.5471,-337.1186,-208.5065,-201.9538,322.6303
223520,-49.1904,414.7999,-330.4837,-200.2331,-205.9677,319.2542
